"data-index","data-id","data-issetup","data-maingroup","data-subgroup","data-type","data-vehicle","data-productcode","data-price-root","data-ordertypeid","data-pos","sourceURL","data-s","data-site","data-pro","data-cache","data-sv","data-name","data-id","data-price","data-brand","data-cate","data-box","data-pos","data-color","data-productstatus","data-premium","data-promotiontype","imageURL","percent","gift","rating","unit-sold"
"7","335362","0","22","42","0","1","0220042003064","26990000.0","2","7","/laptop/macbook-air-13-inch-m4-16gb-256gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 16GB/256GB","335362","26990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335362/macbook-air-13-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"8","335364","0","22","42","0","1","0220042003068","31990000.0","2","8","/laptop/macbook-air-13-inch-m4-16gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 16GB/512GB","335364","31990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335364/macbook-air-13-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"9","335365","0","22","42","0","1","0220042003074","36990000.0","2","9","/laptop/macbook-air-13-inch-m4-16gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 16GB/1TB","335365","36990000.0","MacBook","Laptop","BoxCate","0","Xanh đen","","False","","https://cdn.tgdd.vn/Products/Images/44/335365/macbook-air-13-inch-m4-xanh-den-600x600.jpg","0%",,,"Hàng sắp về"
"10","335366","0","22","42","0","1","0220042003075","31990000.0","2","10","/laptop/macbook-air-13-inch-m4-24gb-256gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 24GB/256GB","335366","31990000.0","MacBook","Laptop","BoxCate","0","Xanh da trời nhạt","","False","","https://cdn.tgdd.vn/Products/Images/44/335366/macbook-air-13-inch-m4-xanh-da-troi-600x600.jpg","0%",,,"Hàng sắp về"
"11","335367","0","22","42","0","1","0220042003080","36990000.0","2","11","/laptop/macbook-air-13-inch-m4-24gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 24GB/512GB","335367","36990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335367/macbook-air-13-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"12","335368","0","22","42","0","1","0220042003086","41990000.0","2","12","/laptop/macbook-air-13-inch-m4-24gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 24GB/1TB","335368","41990000.0","MacBook","Laptop","BoxCate","0","Xanh đen","","False","","https://cdn.tgdd.vn/Products/Images/44/335368/macbook-air-13-inch-m4-xanh-den-600x600.jpg","0%",,,"Hàng sắp về"
"13","335369","0","22","42","0","1","0220042003088","36990000.0","2","13","/laptop/macbook-air-13-inch-m4-32gb-256gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 32GB/256GB","335369","36990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335369/macbook-air-13-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"14","335370","0","22","42","0","1","0220042003091","41990000.0","2","14","/laptop/macbook-air-13-inch-m4-32gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 13 inch M4 32GB/512GB","335370","41990000.0","MacBook","Laptop","BoxCate","0","Xanh da trời nhạt","","False","","https://cdn.tgdd.vn/Products/Images/44/335370/macbook-air-13-inch-m4-xanh-da-troi-600x600.jpg","0%",,,"Hàng sắp về"
"15","335371","0","22","42","0","1","0220042003097","46990000","2","15","/laptop/macbook-air-13-inch-m4-32gb-1tb","Nomal","1","3","False","webtgdd-26-86","Laptop MacBook Air 13 inch M4 32GB/1TB","335371","46990000","MacBook","Laptop","BoxCate","0","Vàng","","False","","https://cdn.tgdd.vn/Products/Images/44/335371/macbook-air-13-inch-m4-vang-600x600.jpg","0%",,,"Hàng sắp về"
"16","335372","0","22","42","0","1","0220042003099","31990000.0","2","16","/laptop/macbook-air-15-inch-m4-16gb-256gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 16GB/256GB","335372","31990000.0","MacBook","Laptop","BoxCate","0","Xanh da trời nhạt","","False","","https://cdn.tgdd.vn/Products/Images/44/335372/macbook-air-15-inch-m4-xanh-da-troi-1-600x600.jpg","0%",,,"Hàng sắp về"
"17","335373","0","22","42","0","1","0220042003105","36990000.0","2","17","/laptop/macbook-air-15-inch-m4-16gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 16GB/512GB","335373","36990000.0","MacBook","Laptop","BoxCate","0","Vàng","","False","","https://cdn.tgdd.vn/Products/Images/44/335373/macbook-air-15-inch-m4-vang-600x600.jpg","0%",,,"Hàng sắp về"
"18","335374","0","22","42","0","1","0220042003107","41990000","2","18","/laptop/macbook-air-15-inch-m4-16gb-1tb","Nomal","1","3","False","webtgdd-26-86","Laptop MacBook Air 15 inch M4 16GB/1TB","335374","41990000","MacBook","Laptop","BoxCate","0","Xanh da trời nhạt","","False","","https://cdn.tgdd.vn/Products/Images/44/335374/macbook-air-15-inch-m4-xanh-da-troi-600x600.jpg","0%",,,"Hàng sắp về"
"19","335375","0","22","42","0","1","0220042003112","36990000.0","2","19","/laptop/macbook-air-15-inch-m4-24gb-256gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 24GB/256GB","335375","36990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335375/macbook-air-15-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"20","335376","0","22","42","0","1","0220042003116","41990000.0","2","20","/laptop/macbook-air-15-inch-m4-24gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 24GB/512GB","335376","41990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335376/macbook-air-15-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"1","335377","0","22","42","0","1","0220042003121","46990000.0","2","1","/laptop/macbook-air-15-inch-m4-24gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 24GB/1TB","335377","46990000.0","MacBook","Laptop","BoxCate","0","Vàng","","False","","https://cdn.tgdd.vn/Products/Images/44/335377/macbook-air-15-inch-m4-vang-600x600.jpg","0%",,,"Hàng sắp về"
"2","335378","0","22","42","0","1","0220042003126","41990000","2","2","/laptop/macbook-air-15-inch-m4-32gb-256gb","Nomal","1","3","False","webtgdd-26-86","Laptop MacBook Air 15 inch M4 32GB/256GB","335378","41990000","MacBook","Laptop","BoxCate","0","Xanh đen","","False","","https://cdn.tgdd.vn/Products/Images/44/335378/macbook-air-15-inch-m4-xanh-den-600x600.jpg","0%",,,"Hàng sắp về"
"3","335379","0","22","42","0","1","0220042003130","46990000.0","2","3","/laptop/macbook-air-15-inch-m4-32gb-512gb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 32GB/512GB","335379","46990000.0","MacBook","Laptop","BoxCate","0","Xanh đen","","False","","https://cdn.tgdd.vn/Products/Images/44/335379/macbook-air-15-inch-m4-xanh-den-600x600.jpg","0%",,,"Hàng sắp về"
"4","335380","0","22","42","0","1","0220042003132","51990000.0","2","4","/laptop/macbook-air-15-inch-m4-32gb-1tb","Nomal","1","3","True","webtgdd-26-86","Laptop MacBook Air 15 inch M4 32GB/1TB","335380","51990000.0","MacBook","Laptop","BoxCate","0","Bạc","","False","","https://cdn.tgdd.vn/Products/Images/44/335380/macbook-air-15-inch-m4-bac-600x600.jpg","0%",,,"Hàng sắp về"
"5","335548","0","22","42","2","1","0220042003135","23490000.0","162","5","/laptop/lenovo-ideapad-slim-5-oled-14irh10-i5-83hr0001vn","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 5 OLED 14IRH10 i5 13420H/32GB/1TB/Win11 (83HR0001VN)","335548","21990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335548/lenovo-ideapad-slim-5-oled-14irh10-i5-83hr0001vn-thumb-638775454136400336-600x600.jpg","-6%","Quà 150.000₫",,"Online giá rẻ quá"
"6","335549","0","22","42","2","1","0220042003136","21490000.0","162","6","/laptop/lenovo-ideapad-slim-5-oled-15arp10-r7-83j3001dvn","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 5 OLED 15ARP10 R7 7735HS/16GB/512GB/165Hz/Win11 (83J3001DVN)","335549","19990000.0","Lenovo","Laptop","BoxCate","0","Bạc","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335549/lenovo-ideapad-slim-5-oled-15arp10-r7-83j3001dvn-thumb-638775453681874751-600x600.jpg","-6%","Quà 150.000₫",,"Online giá rẻ quá"
"7","335550","0","22","42","2","1","0220042003137","17490000.0","162","7","/laptop/lenovo-ideapad-slim-3-14irh10-i5-83k0000avn","TwoPriceDetailOLOL","1","3","True","webtgdd-26-86","Laptop Lenovo IdeaPad Slim 3 14IRH10 i5 13420H/24GB/512GB/Win11 (83K0000AVN)","335550","15990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335550/lenovo-ideapad-slim-3-14irh10-i5-83k0000avn-thumb-638775455414496466-600x600.jpg","-8%","Quà 150.000₫",,"Online giá rẻ quá"
"8","335552","0","22","42","1","1","0220042003139","37990000.0","2","8","/laptop/lenovo-legion-5-15irx9-i7-83jj000fvn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo Legion 5 15IRX9 i7 13650HX/24GB/512GB/8GB RTX4060/144Hz/Win11 (83JJ000FVN)","335552","37990000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335552/lenovo-legion-5-15irx9-i7-83jj000fvn-thumb-638778916546767981-600x600.jpg","0%","Quà 150.000₫",,"Mẫu mới"
"9","335556","0","22","42","1","1","0220042003143","22490000.0","2","9","/laptop/lenovo-loq-15iax9e-i5-83lk0079vn","Nomal","1","3","True","webtgdd-26-86","Laptop Lenovo LOQ 15IAX9E i5 12450HX/16GB/512GB/6GB RTX3050/144Hz/Win11 (83LK0079VN)","335556","22490000.0","Lenovo","Laptop","BoxCate","0","Xám","","False","","https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/44/335556/lenovo-loq-15iax9e-i5-83lk0079vn-180325-103845-126-600x600.jpg","0%","Quà 150.000₫",,"Mẫu mới"
